No_;Description;Unit Price;Söluflokkur;Item Category Code;ABC-Item;Áfengisgjald (tegund);Base Unit of Measure;Millilítrar;Heiti umboðsmanns;Vendor No_
14296;Gordon's;4350;KJARNI;17;2;3;FL.;500;;420369-7789
14297;Mamma Piccini Rosso di Toscana;1699;KJARNI;01;1;2;FL.;750;;420369-7789
14298;Piccini Inzolia Chardonnay;1650;KJARNI;02;0;2;FL.;750;;420369-7789
14299;Piccini Orvieto;1450;KJARNI;02;0;2;FL.;750;;420369-7789
14300;Santiago Merlot;1399;KJARNI;01;0;2;FL.;750;;410999-2859
14301;Santiago Blanco;1299;KJARNI;02;0;2;FL.;750;;410999-2859
14302;Santiago Cabernet Sauvignon;1399;KJARNI;01;0;2;FL.;750;;410999-2859
14303;Santiago hvítt;3999;REYNSLA;02;3;2;BOX;3000;;410999-2859
14304;Angostura 7 ára;7999;SÉRFLOKKUR;14;3;3;FL.;700;;470105-2240
14306;Fischer Premium Pinot Noir;4583;SÉRFLOKKUR;01;3;2;FL.;750;;491006-2340
14307;Fischer Classic St. Laurent;2885;REYNSLA;01;0;2;FL.;750;;491006-2340
14311;Shark Up;0;REYNSLA;23;3;3;FL.;250;;660608-2060
14315;Slava Vodka;6393;KJARNI;16;0;3;FL.;1000;;660608-2060
14316;Cremant de Bourgogne;2500;SÉRPÖNTUN;02;3;2;FL.;750;;600896-2539
14324;Codorniu Clasico Seco;999;KJARNI;04;2;2;FL.;375;;550595-2579
14331;Benchmark Semillon Sauvignon Blanc;1850;REYNSLA;02;0;2;FL.;750;;550394-2359
14332;Boomerang Bay Chardonnay;1795;KJARNI;02;0;2;FL.;750;;550394-2359
14333;Boomerang Bay Shiraz;1595;KJARNI;01;0;2;FL.;750;;550394-2359
14335;Vegas del Rivilla Cabernet/Tempranillo;0;REYNSLA;01;0;2;BOX;5000;;410999-2859
14337;Jean Biecher La Cuvee;5299;KJARNI;01;0;2;BOX;3000;;410999-2859
14349;Admiral Benbow Navy Rum;4890;SÉRPÖNTUN;14;3;3;FL.;700;;470169-1419
14350;Bikini White Rum;4893;REYNSLA;14;0;3;FL.;700;;470169-1419
14351;Highland Gold Scotch Whisky;5299;KJARNI;13;0;3;FL.;700;;470169-1419
14355;Trivento Malbec;5499;KJARNI;01;0;2;BOX;3000;;570169-0339
14356;Leonardo da Vinci Bianco;5199;KJARNI;02;0;2;BOX;3000;;570169-0339
14357;Ballantine's 12 ára;5299;KJARNI;13;2;3;FL.;500;;550595-2579
14360;Fonte del Re Lacrima di Morro d'Alba;2190;SÉRPÖNTUN;01;3;2;FL.;750;;570203-3980
14361;Val d'Oca Prosecco di Valdobbiadene;2590;SÉRFLOKKUR;04;3;2;FL.;750;;570203-3980
14362;Val d'Oca Prosecco Millesimato;0;SÉRFLOKKUR;04;3;2;FL.;750;;570203-3980
14363;Val d'Oca Punto Rosa Millesimato;2489;SÉRFLOKKUR;04;3;2;FL.;750;;570203-3980
14364;Val d'Oca Prosecco di Valdobbiadene Frizzante;0;SÉRFLOKKUR;02;3;2;FL.;750;;570203-3980
14365;Val d'Oca Prosecco Brut;0;SÉRFLOKKUR;04;3;2;FL.;750;;570203-3980
14366;Sundance Merlot;1299;KJARNI;01;0;2;FL.;750;;410999-2859
14367;Sundance Cabernet Sauvignon;0;REYNSLA;01;0;2;BOX;3000;;410999-2859
14368;Sundance Chardonnay;0;REYNSLA;02;0;2;BOX;3000;;410999-2859
14369;Bushmills;9490;SÉRFLOKKUR;13;3;3;FL.;1000;;420369-7789
14370;Sheridan's;3290;KJARNI;20;3;3;FL.;500;;420369-7789
14373;Santiago Cabernet Sauvignon;629;REYNSLA;01;0;2;FL.;250;;410999-2859
14374;Santiago Blanco;629;REYNSLA;02;0;2;FL.;250;;410999-2859
14378;Castellblanch Cristal Seco;1749;REYNSLA;04;0;2;FL.;750;;420369-7789
14381;Samuel Adams Honey Porter;499;SÉRPÖNTUN;61;3;1;FL.;355;;601083-0789
14383;Red Stripe;0;REYNSLA;60;3;1;FL.;710;;601083-0789
14384;Weihenstephaner Tradition Bayerisch Dunkel;599;SÉRFLOKKUR;60;3;1;FL.;500;;601083-0789
14385;Weihenstephaner Kristall Weissbier;689;SÉRFLOKKUR;62;3;1;FL.;500;;601083-0789
14387;Weihenstephaner Vitus Weizenbock;899;SÉRFLOKKUR;62;3;1;FL.;500;;601083-0789
14389;Hofbrau Schwarze Weisse;0;SÉRFLOKKUR;62;3;1;FL.;500;;601083-0789
14390;St Peter's Organic Ale;778;SÉRFLOKKUR;61;3;1;FL.;500;;601083-0789
14391;Fortius Rosado;1899;SÉRFLOKKUR;03;3;2;FL.;750;;420178-0349
14392;Elite de Fortius;3062;SÉRPÖNTUN;01;3;2;FL.;750;;420178-0349
14394;Kriter Brut;0;SÉRFLOKKUR;04;3;2;FL.;200;;601083-0789
14400;Gibson's Dry Gin;2989;KJARNI;17;3;3;FL.;350;;601083-0789
14401;Poliakov vodka;2889;KJARNI;16;3;3;FL.;350;;601083-0789
14403;Scottish Leader smáflöskur;616;SÉRPÖNTUN;13;3;3;FL.;50;;420369-7789
14404;Label 5 Classic Black;3297;KJARNI;13;3;3;FL.;350;;601083-0789
14406;Porphyr Lagrein Riserva 2004;0;REYNSLA;01;0;2;FL.;750;;550394-2359
14409;Isole e Olena Syrah 1998;0;SÉRFLOKKUR;01;3;2;FL.;750;;550394-2359
14410;Isole e Olena Cabernet Sauvignon 2001;6089;SÉRPÖNTUN;01;3;2;FL.;750;;550394-2359
14411;Vie di Romans Vieris 2006;0;SÉRFLOKKUR;02;3;2;FL.;750;;550394-2359
14412;Giuseppe Quintarelli Valpolicella Superiore;9546;SÉRPÖNTUN;01;3;2;FL.;750;;550394-2359
14413;Moosehead Light;249;KJARNI;60;0;1;FL.;350;;601083-0789
14414;Agua del Desierto Cactus;0;SÉRFLOKKUR;23;3;3;FL.;700;;601083-0789
14418;Ed Hardy Vodka;0;SÉRFLOKKUR;16;3;3;FL.;1000;;601083-0789
14419;A Mano Bianco;1899;REYNSLA;02;0;2;FL.;750;;570169-0339
14420;Saint Cosme Chateauneuf-du-Pape;6790;SÉRFLOKKUR;01;3;2;FL.;750;;570203-3980
14421;Chateau de Saint Cosme Gigondas;5789;SÉRPÖNTUN;01;3;2;FL.;750;;570203-3980
14422;Saint Cosme Saint-Joseph;4798;SÉRPÖNTUN;01;3;2;FL.;750;;570203-3980
14423;Vincent Girardin Puligny-Montrachet Vielles Vignes;0;SÉRFLOKKUR;02;3;2;FL.;750;;570203-3980
14424;Vincent Girardin Charmes-Chambertin Grand Cru;16734;SÉRFLOKKUR;01;3;2;FL.;750;;570203-3980
14425;Vincent Girardin Rully Vielles Vignes;2990;SÉRPÖNTUN;02;3;2;FL.;750;;570203-3980
14426;Confini Sangiovese di Toscana;1699;REYNSLA;01;0;2;FL.;750;;550394-2359
14427;Confini Chianti;1950;KJARNI;01;0;2;FL.;750;;550394-2359
14428;Confini Chianti Classico;2350;KJARNI;01;0;2;FL.;750;;550394-2359
14429;Roda I Reserva;7399;SÉRFLOKKUR;01;2;2;FL.;750;;470169-1419
14438;Santa Rita Sauvignon Blanc;0;REYNSLA;02;0;2;FL.;187;;540296-2279
14439;Santa Rita 120 Riesling;998;REYNSLA;02;0;2;FL.;750;;540296-2279
14440;Santiago de Cuba 12 ára Extra Anejo;11989;SÉRFLOKKUR;14;3;3;FL.;700;;601083-0789
14442;Santiago de Cuba 20 YO Extra Anejo;0;SÉRFLOKKUR;14;3;3;FL.;700;;601083-0789
14443;Santiago de Cuba Extra Anejo 25 ára;16990;SÉRFLOKKUR;14;3;3;FL.;700;;601083-0789
14447;Ron Santiago de Cuba Carta Blanca;6290;SÉRPÖNTUN;14;3;3;FL.;700;;601083-0789
14449;Ron Santiago de Cuba Anejo;6290;REYNSLA;14;0;3;FL.;700;;601083-0789
14451;Sartori Valpolicella;998;REYNSLA;01;0;2;FL.;750;;540296-2279
14452;Sartori Soave;998;REYNSLA;02;0;2;FL.;750;;540296-2279
14453;Chateau Ducla Bordeaux Superieur;2297;REYNSLA;01;0;2;FL.;750;;540296-2279
14454;Florentia Toscano;3197;KJARNI;01;0;2;FL.;1500;;540296-2279
14455;Hana Plum Flavored Sake;2295;SÉRFLOKKUR;06;3;2;FL.;750;;420895-2599
14456;Hana Raspberry Flavored Sake;2295;SÉRFLOKKUR;06;3;2;FL.;750;;420895-2599
14457;Hana Fuji Apple Flavored Sake;2295;SÉRFLOKKUR;06;3;2;FL.;750;;420895-2599
14458;Hana Lychee Flavored Sake;2295;SÉRFLOKKUR;06;3;2;FL.;750;;420895-2599
14459;Sho Chiku Bai Sake;2962;SÉRPÖNTUN;06;3;2;FL.;750;;420895-2599
14460;Shochu Yokaichi Kome;4624;SÉRFLOKKUR;18;3;3;FL.;750;;420895-2599
14461;Kissui Vodka;9136;SÉRFLOKKUR;16;3;3;FL.;750;;420895-2599
14462;Takara Plum;2369;SÉRFLOKKUR;06;3;2;FL.;750;;420895-2599
14470;Hubert Sandhofer Gelber Muskateller ;2489;SÉRPÖNTUN;02;3;2;FL.;500;;671016-0760
14471;Bisceglia Fiano;2390;SÉRFLOKKUR;02;3;2;FL.;750;;570203-3980
14472;Bisceglia Negroamaro;2309;SÉRFLOKKUR;03;3;2;FL.;750;;570203-3980
14473;Bisceglia Aglianico del Vulture Riserva;3990;SÉRFLOKKUR;01;3;2;FL.;750;;570203-3980
14475;Bisceglia Falanghina;1401;SÉRFLOKKUR;02;3;2;FL.;375;;570203-3980
14478;Casal di Serra Verdicchio dei Castelli di Jesi;0;SÉRFLOKKUR;02;3;2;FL.;375;;570203-3980
14479;Domaine de Montfaucon Les Gardettes;0;SÉRFLOKKUR;03;3;2;FL.;750;;570203-3980
14480;Cune Crianza;2299;KJARNI;01;2;2;FL.;750;;420178-0349
14481;Cune Reserva;2799;SÉRFLOKKUR;01;3;2;FL.;750;;420178-0349
14482;Cune rautt;599;REYNSLA;01;1;2;FL.;187;;420178-0349
14483;Cune hvítt;1899;SÉRPÖNTUN;02;3;2;FL.;750;;420178-0349
14484;Cune Rosado;1999;SÉRFLOKKUR;03;3;2;FL.;750;;420178-0349
14485;Cune Blanco;550;REYNSLA;02;3;2;FL.;187;;420178-0349
14486;Vidal Fleury Cotes du Rhone rautt;2499;SÉRFLOKKUR;01;3;2;FL.;750;;420178-0349
14487;Vidal Fleury Chateauneuf Du Pape;5790;SÉRPÖNTUN;01;3;2;FL.;750;;420178-0349
14489;Ramon Roqueta Macabeo Chardonnay;1649;SÉRPÖNTUN;02;3;2;FL.;750;;420178-0349
14490;Lini 910 Labrusca Lambrusco Bianco;2289;SÉRFLOKKUR;02;3;2;FL.;750;;570203-3980
14491;Lini 910 Labrusca Lambrusco Rosato;2289;SÉRFLOKKUR;03;3;2;FL.;750;;570203-3980
14492;Lini 910 Pinot Spumante;2689;SÉRFLOKKUR;04;3;2;FL.;750;;570203-3980
14493;Pares Balta Mas Petit Garnatxa, Cabernet;2299;REYNSLA;01;1;2;FL.;750;;420178-0349
14495;Pares Balta Blanc de Pacs Parellada Xarello ;1999;REYNSLA;02;1;2;FL.;750;;420178-0349
14497;Pares Balta Honeymoon;1999;SÉRPÖNTUN;02;3;2;FL.;750;;420178-0349
14499;Wardy Arak;0;SÉRFLOKKUR;18;3;3;FL.;700;;470105-2240
14501;Piat d'Or Merlot;1599;REYNSLA;01;0;2;FL.;750;;601289-1489
14502;Piat d'Or Chenin Blanc;1599;REYNSLA;02;0;2;FL.;750;;601289-1489
14503;Piat d'Or Chardonnay;1599;REYNSLA;02;0;2;FL.;750;;601289-1489
14504;JP. Chenet Colombard-Chardonnay;1499;REYNSLA;02;0;2;FL.;750;;550595-2579
14505;Marlboro Ice Blast 20's Box;10733;T-KJARNI;92;0;4;KART.;0;;660169-1729
14507;Charles Mignon Premium Reserve Brut ;4998;REYNSLA;04;1;2;FL.;750;;470105-2240
14508;Charles Mignon Brut Grande Tradition;0;SÉRFLOKKUR;04;3;2;FL.;375;;470105-2240
14509;Charles Mignon Premier Cru Brut Reserve;5495;REYNSLA;04;1;2;FL.;750;;470105-2240
14511;Charles Mignon Brut Premier Cru;4243;SÉRPÖNTUN;04;3;2;FL.;375;;470105-2240
14513;Torres Sangre de Toro;6999;KJARNI;01;3;2;BOX;3000;;501117-0210
14514;Torres San Valentin;5999;KJARNI;02;2;2;BOX;3000;;501117-0210
14515;Masters of Schilcher Sauvignon Blanc;2814;REYNSLA;02;0;2;FL.;750;;491006-2340
14516;Masters of Schilcher Klassik;2651;REYNSLA;03;0;2;FL.;750;;491006-2340
14517;Domaine Fevre Chablis;4057;SÉRPÖNTUN;02;3;2;FL.;750;;470105-2240
14518;Domaine Fevre Chablis 1er Cru Fourchaume;5462;SÉRPÖNTUN;02;3;2;FL.;750;;470105-2240
14702;Smirnoff ;570;SÉRPÖNTUN;16;3;3;FL.;50;;420369-7789
14704;Frontera Shiraz;1699;REYNSLA;01;1;2;FL.;750;;550595-2579
14705;Casillero del Diablo Riesling Reserva;1799;REYNSLA;02;0;2;FL.;750;;550595-2579
14709;Goldschild Riesling Trocken;0;SÉRFLOKKUR;02;3;2;FL.;750;;530303-2410
14710;Goldschild Graacher Himmelreich Riesling Kabinett;2297;SÉRFLOKKUR;02;3;2;FL.;750;;530303-2410
14711;Goldschild Bernkastel-Kueser Kardinalsberg Ries.;1998;SÉRFLOKKUR;02;3;2;FL.;750;;530303-2410
14712;Goldschild Riesling Feinherb;0;SÉRFLOKKUR;02;3;2;FL.;750;;530303-2410
14713;Goldschild Lieserer Schlossberg Riesling Kabinett;1998;SÉRPÖNTUN;02;3;2;FL.;750;;530303-2410
14714;Pasqua Chardonnay Grillo Organic;1980;KJARNI;02;0;2;FL.;750;;550394-2359
14718;Clematis Passito Rosso;0;REYNSLA;01;0;2;FL.;375;;700103-3660
14719;Cape Lighthouse Merlot;5099;KJARNI;01;0;2;BOX;3000;;410999-2859
14720;Cape Lighthouse Chenin Blanc;3999;KJARNI;02;0;2;BOX;3000;;410999-2859
14721;Parallel 33's Cabernet Sauvignon;1399;REYNSLA;01;0;2;FL.;750;;410999-2859
14722;Eldvatn;4695;SÉRPÖNTUN;16;3;3;FL.;700;;470169-1419
14723;Tosti Moscato Rosato;1399;REYNSLA;04;0;2;FL.;750;;470169-1419
14726;Tosti Prosecco;0;REYNSLA;04;0;2;FL.;200;;470169-1419
14727;Jean Biecher Pinot Gris;0;REYNSLA;02;0;2;BOX;3000;;410999-2859
14728;Jean Biecher Pinot Gris;1699;REYNSLA;02;0;2;FL.;750;;410999-2859
14729;Jean Biecher Riesling;1599;REYNSLA;02;0;2;FL.;750;;410999-2859
14730;Jean Biecher Gewurztraminer;1799;REYNSLA;02;0;2;FL.;750;;410999-2859
14731;Jean Biecher Riesling;499;REYNSLA;02;0;2;FL.;250;;410999-2859
14733;Castillo de Liria Viura Sauvignon Blanc;1498;REYNSLA;02;0;2;FL.;750;;530303-2410
14734;Castillo de Liria Bobal & Shiraz;1499;REYNSLA;01;0;2;FL.;750;;420178-0349
14735;Marques de Chive Tempranillo Crianza;5499;KJARNI;01;0;2;BOX;3000;;420178-0349
14736;Crin Roja Cabernet Sauvignon Syrah;6399;KJARNI;01;0;2;BOX;3000;;420178-0349
14739;Clos des Templiers;5238;SÉRPÖNTUN;01;3;2;FL.;750;;470105-2240
14740;Chateau de la Cour;4536;SÉRPÖNTUN;01;3;2;FL.;750;;470105-2240
14741;Andeluna 1300 Cabernet Sauvignon;2468;REYNSLA;01;0;2;FL.;750;;601212-1450
14742;Kasaura Montepulciano d'Abruzzo;1965;KJARNI;01;3;2;FL.;750;;700103-3660
14743;"Cantina Rossa il vino ""dal tralcetto""";6490;KJARNI;01;3;2;BOX;3000;;700103-3660
14745;Baron Philippe de Rothschild Carabas Chardonnay;1998;REYNSLA;02;0;2;FL.;750;;530303-2410
14746;Baron Philippe de Rothschild Carabas;1998;REYNSLA;01;0;2;FL.;750;;530303-2410
14747;Baron Philippe de Rothschild Viognier;0;REYNSLA;02;0;2;FL.;750;;530303-2410
14749;Bivouac Merlot Cabernet;0;REYNSLA;01;3;2;POKI;1500;;530303-2410
14750;Puerto Madero Tempranillo;1283;REYNSLA;01;0;2;FL.;750;;530303-2410
14751;Christian Audigier Syrah;0;REYNSLA;01;3;2;FL.;750;;411210-0650
14752;Christian Audigier Chardonnay;0;REYNSLA;02;3;2;FL.;750;;411210-0650
14754;The Talisman;2898;REYNSLA;13;0;3;FL.;350;;601083-0789
14757;Courriere XO;8990;REYNSLA;10;1;3;FL.;700;;601083-0789
14758;Meukow VSOP;4990;KJARNI;10;3;3;FL.;350;;601083-0789
14760;Castano Syrah;2289;REYNSLA;01;0;2;FL.;750;;460999-2519
14762;Castano Macabeo Chardonnay;1999;REYNSLA;02;0;2;FL.;750;;460999-2519
14765;Fortius Crianza;2199;KJARNI;01;3;2;FL.;750;;420178-0349
14766;Faustino VII hvítt;1697;SÉRPÖNTUN;02;3;2;FL.;750;;470169-1419
14767;Sundance Chardonnay;1299;KJARNI;02;0;2;FL.;750;;410999-2859
14768;Sundance Reserva Shiraz;1699;KJARNI;01;0;2;FL.;750;;410999-2859
14769;Sundance Chardonnay;0;REYNSLA;02;0;2;FL.;187;;410999-2859
14770;Sundance Cabernet Sauvignon;0;REYNSLA;01;0;2;FL.;187;;410999-2859
14771;Tapena Tempranillo;2304;REYNSLA;01;0;2;FL.;750;;620509-0190
14772;Tapena Verdejo;2195;REYNSLA;02;0;2;FL.;750;;620509-0190
14773;Don Florencio;0;REYNSLA;01;3;2;BOX;5000;;410999-2859
14779;Ramon Roqueta Tempranillo;1899;REYNSLA;01;1;2;FL.;750;;420178-0349
14780;Carlo Rossi White Sparkling;1198;REYNSLA;04;0;2;FL.;750;;570169-0339
14782;Pata Negra Reserva Tempranillo;1798;KJARNI;01;3;2;FL.;750;;570169-0339
14783;Pata Negra Tempranillo Barrel Aged;5699;REYNSLA;01;0;2;BOX;3000;;570169-0339
14784;Lucky Strike Mentha Piperita;8684;T-KJARNI;92;0;4;KART.;0;;570169-0339
14787;Condesa de Leganza Verdejo;1591;SÉRPÖNTUN;02;3;2;FL.;750;;470169-1419
14789;Condesa de Leganza Tempranillo;1695;REYNSLA;03;0;2;FL.;750;;470169-1419
14791;Monterio Viura;1390;REYNSLA;02;0;2;FL.;750;;500510-1290
14793;Marques de Vitoria Crianza;2190;SÉRPÖNTUN;01;3;2;FL.;750;;470169-1419
14794;Thor Blaa;249;REYNSLA;60;0;1;DS.;330;;410999-2859
14798;Saku Lite;270;REYNSLA;60;0;1;FL.;500;;510609-0420
14801;Albani Jule Bryg Blaa Lys;199;TÍMABIL;60;1;1;DS.;330;;410999-2859
14808;Degvins Hlebnaja;0;REYNSLA;16;3;3;FL.;200;;420369-0269
14809;Degvins Hlebnaja;0;REYNSLA;16;3;3;FL.;700;;420369-0269
14814;Fischer Classic Blauer Portugieser;1999;SÉRFLOKKUR;01;3;2;FL.;750;;420178-0349
14815;Fischer Premium Gradenthal;4147;SÉRFLOKKUR;01;3;2;FL.;750;;420178-0349
14816;Chill Out Delicate & Fruity Shiraz Rose;5999;REYNSLA;03;1;2;BOX;3000;;420369-7789
14817;Chill Out Cabernet Sauvignon;5999;KJARNI;01;0;2;BOX;3000;;550595-2579
14818;Fischer Premium Chardonnay;3406;REYNSLA;02;0;2;FL.;750;;491006-2340
14819;Chill Out Fresh & Fruity Chardonnay;5599;REYNSLA;02;1;2;BOX;3000;;420369-7789
14820;Sancerre Domain Vetois;0;REYNSLA;01;3;2;FL.;750;;550595-2579
14822;Marques de Casa Concha Merlot;2999;SÉRFLOKKUR;01;3;2;FL.;750;;550595-2579
14823;Connemara Peated Single Malt m/2 glösum í öskju;7823;SÉRFLOKKUR;13;3;3;GJAFAASKJA;700;;420895-2599
14824;Tyconnell m/ 2 glösum í öskju;6623;SÉRFLOKKUR;13;3;3;GJAFAASKJA;700;;420895-2599
14825;Kilbeggan Irish m/glasi;5856;SÉRFLOKKUR;13;3;3;GJAFAASKJA;700;;420895-2599
14826;Bertani Soave & Bertani Valpolicella í trékassa;7190;SÉRFLOKKUR;01;3;2;KASSI;1500;;470169-1419
14827;Bertani Villa Novare Classico & Ripasso í trékassa;9690;SÉRFLOKKUR;01;3;2;KASSI;1500;;470169-1419
14829;Víking 5x50 cl dósir í öskju;2417;SÉRFLOKKUR;60;3;1;ASKJA;2500;;470169-1419
14830;Bertani 4x37,5 cl flöskur í öskju;8690;SÉRFLOKKUR;01;3;2;ASKJA;1500;;470169-1419
14831;Senor Tequila Anejo;10200;SÉRFLOKKUR;15;3;3;FL.;700;;420178-0349
14837;Antano Cosecha;1598;REYNSLA;01;0;2;FL.;750;;540296-2279
14843;Arthur Metz Gewurztraminer í öskju m/svörtu staupi;0;SÉRFLOKKUR;02;3;2;GJAFAASKJA;750;;550595-2579
14846;Tommasi Amarone, Ripasso, Rafael 3 fl. í trékassa;13378;SÉRFLOKKUR;01;3;2;KASSI;2250;;550595-2579
14847;Ölvisholt gjafaaskja m/glasi;3390;SÉRFLOKKUR;60;3;1;GJAFAASKJA;1820;;601289-1489
14848;Tommasi Amarone 2 flöskur í öskju;12999;SÉRPÖNTUN;01;3;2;ASKJA;1500;;550595-2579
14849;Frontera Chardonnay og Cab Sauvignon gjafaaskja;0;SÉRFLOKKUR;01;3;2;GJAFAASKJA;1500;;550595-2579
14850;Casillero del Diablo Merlot & Cab.Sauv m upptakara;0;SÉRFLOKKUR;01;3;2;GJAFAASKJA;1500;;550595-2579
14851;Sunrise Cabernet Sauvignon, Sunrise Chardonnay ;0;SÉRFLOKKUR;01;3;2;ASKJA;1500;;550595-2579
14853;Marrenon Merlot;2079;REYNSLA;01;0;2;FL.;750;;620509-0190
14854;Marrenon Syrah;2024;REYNSLA;01;0;2;FL.;750;;620509-0190
14855;Marrenon Chardonnay;2024;REYNSLA;02;0;2;FL.;750;;620509-0190
14856;Marrenon Sauvignon;1915;REYNSLA;02;0;2;FL.;750;;620509-0190
14857;"Hardy VS ""Red Corner""";6395;REYNSLA;10;0;3;FL.;700;;470169-1419
14861;Fuzzy Duck Lemon Mojito;0;REYNSLA;23;0;3;FL.;473;;601083-0789
14862;Fuzzy Duck Arctic Berry;0;REYNSLA;23;0;3;FL.;473;;601083-0789
14863;Fuzzy Duck Clementine;0;REYNSLA;23;0;3;FL.;473;;601083-0789
14864;Fuzzy Duck Blue Raspberry;0;REYNSLA;23;0;3;FL.;473;;601083-0789
16516;Jolly Pumpkin Biere de Mars;1624;SÉRPÖNTUN;62;3;1;FL.;375;;670169-6189
16517;Bernard Defaix Chablis 1er Cru Cote de Lechet;4366;SÉRPÖNTUN;02;3;2;FL.;750;;550394-2359
16518;Sandeman 10 ára Twany;5699;SÉRPÖNTUN;05;3;3;FL.;750;;550595-2579
16519;Davidoff Club 10 vindlar;1701;T-SÉRPÖNT;93;0;4;PK.;0;;550394-2359
16520;Aviva Platinum;0;SÉRPÖNTUN;06;3;2;FL.;750;;431011-0500
16521;Rivetto Barolo del Comune di Serralunga d'Alba;15998;SÉRPÖNTUN;01;3;2;FL.;1500;;420178-0349
16522;Brewski / Evil Twin Little Big Hoppy APA;629;SÉRPÖNTUN;61;3;1;FL.;330;;670616-1690
16523;Brewski Mangofeber DIPA;830;SÉRPÖNTUN;61;3;1;FL.;330;;670616-1690
16524;Brewski Pango IPA;692;SÉRPÖNTUN;61;3;1;FL.;330;;670616-1690
16525;Brewski Passionfeber IPA;714;SÉRPÖNTUN;61;3;1;FL.;330;;670616-1690
16526;Dry & Bitter Dank & Juicy IPA;638;SÉRPÖNTUN;61;3;1;FL.;330;;670616-1690
16527;Dry & Bitter Hobo Chic IPA;761;SÉRPÖNTUN;61;3;1;FL.;330;;670616-1690
16528;Dry & Bitter Simcoe Bale Ale Session IPA;511;SÉRPÖNTUN;61;3;1;FL.;330;;670616-1690
16529;Founders PC Pils;498;SÉRPÖNTUN;60;3;1;FL.;355;;670616-1690
16530;Evil Twin Modern IPA;694;SÉRPÖNTUN;61;3;1;DS.;355;;670616-1690
16531;Ihringer Grauer Burgunder hvítt;0;SÝNISHORN;02;3;2;FL.;250;;601083-0789
16532;Ihringer Spatburgunder rautt;0;SÝNISHORN;01;3;2;FL.;250;;601083-0789
16533;Ihringer Spatburgunder rósavín;0;SÝNISHORN;03;3;2;FL.;250;;601083-0789
16534;Prairie Apple Brandy Barrel Noir Imperial Stout;2122;SÉRPÖNTUN;61;3;1;FL.;355;;670169-6189
16535;Prairie Birthday Bomb!;1937;SÉRPÖNTUN;61;3;1;FL.;355;;670169-6189
16536;Ewil Twin Liquid Double Fudge Imperial Stout;2358;SÉRPÖNTUN;61;3;1;FL.;650;;670616-1690
16537;Oud Beersel Schaarbeekse Oude Kriek;3533;SÉRPÖNTUN;62;3;1;FL.;750;;670616-1690
16538;Mikkeller X-mas Wish Gluten Free IPA;623;SÉRPÖNTUN;61;3;1;FL.;330;;670616-1690
16539;Evil Twin Falco IPA;943;SÉRPÖNTUN;61;3;1;DS.;473;;670616-1690
16540;The Bruery Tart of Darkness Sour Stout;3733;SÉRPÖNTUN;61;3;1;FL.;750;;670616-1690
16541;Mikkeller SpontanDryHop Centennial;851;SÉRPÖNTUN;62;3;1;FL.;330;;670616-1690
16542;American Solera Foeder Gold Sour Ale;1860;SÉRPÖNTUN;61;3;1;FL.;375;;670616-1690
16543;American Solera Foeder Cerise Sour w.Cherry;2255;SÉRPÖNTUN;61;3;1;FL.;375;;670616-1690
16544;Caves Sao Joao Quinta de Noval;6418;SÉRPÖNTUN;01;3;2;FL.;750;;600112-1390
16545;Caves Dao Joao Quinta Noval Touring;5501;SÉRPÖNTUN;01;3;2;FL.;750;;600112-1390
16546;Quinta da Manoella VV Douro;4977;SÉRPÖNTUN;01;3;2;FL.;750;;600112-1390
16547;Estate Grown Don Malbec;6811;SÉRPÖNTUN;01;3;2;FL.;750;;600112-1390
16548;1884 Estate Grown Reserva Syrah;4191;SÉRPÖNTUN;01;3;2;FL.;750;;600112-1390
16549;1884 Estate Grown Reserva Sangiovese;4191;SÉRPÖNTUN;01;3;2;FL.;750;;600112-1390
16550;Jólagull 25 l kút.;25571;SÉRPÖNTUN;61;3;1;KÚT.;25000;;420369-7789
16551;Manoella Douro;7317;SÉRPÖNTUN;01;3;2;FL.;750;;600112-1390
16552;Henri Bourgeois Pouilly Fume En Travertin;4108;SÉRPÖNTUN;02;3;2;FL.;750;;420178-0349
16553;Föroya Bjór Jólabryggj 30 l kút.;30911;SÉRPÖNTUN;60;3;1;KÚT.;30000;;660509-0970
16554;Linie Aquavit;9498;SÉRPÖNTUN;18;3;3;FL.;1000;;420178-0349
16555;Jolly Pumpkin Calabaza Blanca;1493;SÉRPÖNTUN;62;3;1;FL.;375;;670616-1690
16556;Domaine des Senechaux Chateauneuf-du-Pape;5999;SÉRPÖNTUN;01;3;2;FL.;750;;420178-0349
16557;Luc Belaire Rose Fantome Magnum;13990;SÉRPÖNTUN;04;3;2;FL.;1500;;130163-2549
16558;Brew Dog Abstrakt AB:20;2528;SÉRPÖNTUN;62;3;1;FL.;375;;670169-6189
16559;Poderi dal Nespoli Bogo dei Guidi;3303;SÉRPÖNTUN;01;3;2;FL.;750;;420369-7789
16560;Poderi dal Nespoli Bradamante;3050;SÉRPÖNTUN;02;3;2;FL.;500;;420369-7789
16561;Oud Beersel Oude Geuze svartur miði;1759;SÉRPÖNTUN;62;3;1;FL.;750;;670616-1690
16562;Omnipollo Arzachel;386;SÉRPÖNTUN;61;3;1;FL.;330;;670616-1690
16563;Ramos Pinto 10 ára Tawny;7073;SÉRPÖNTUN;05;3;3;FL.;750;;600112-1390
